Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
Assignment-1,forge.deck,Deck,Deck,4,1,1
Assignment-1,forge.deck,Deck,Deck,3,1,1
Assignment-1,forge.deck,Deck,Deck,4,1,2
Assignment-1,forge.deck,Deck,getItemType,3,1,0
Assignment-1,forge.deck,Deck,hashCode,3,1,0
Assignment-1,forge.deck,Deck,toString,3,1,0
Assignment-1,forge.deck,Deck,getMain,4,1,0
Assignment-1,forge.deck,Deck,getCommanders,14,4,0
Assignment-1,forge.deck,Deck,getOathbreaker,13,4,0
Assignment-1,forge.deck,Deck,getSignatureSpell,13,4,0
Assignment-1,forge.deck,Deck,get,4,1,1
Assignment-1,forge.deck,Deck,has,4,1,1
Assignment-1,forge.deck,Deck,removeCardName,14,4,1
Assignment-1,forge.deck,Deck,getOrCreate,7,2,1
Assignment-1,forge.deck,Deck,putSection,3,1,2
Assignment-1,forge.deck,Deck,setDeferredSections,3,1,1
Assignment-1,forge.deck,Deck,cloneFieldsTo,13,2,1
Assignment-1,forge.deck,Deck,newInstance,3,1,1
Assignment-1,forge.deck,Deck,loadDeferredSections,34,12,0
Assignment-1,forge.deck,Deck,validateDeferredSections,34,9,0
Assignment-1,forge.deck,Deck,getPoolRequest,15,5,2
Assignment-1,forge.deck,Deck,getAllCardNamesWithNoSpecifiedEdition,10,3,1
Assignment-1,forge.deck,Deck,optimiseCardArtSelectionInDeckSections,35,9,1
Assignment-1,forge.deck,Deck,addCardToPool,9,3,4
Assignment-1,forge.deck,Deck,addAlternativeCardPrintInPoolWithMultipleArt,18,4,4
Assignment-1,forge.deck,Deck,isCardArtUpdateRequired,14,7,2
Assignment-1,forge.deck,Deck,iterator,4,1,0
Assignment-1,forge.deck,Deck,getTags,3,1,0
Assignment-1,forge.deck,Deck,getAllCardsInASinglePool,3,1,0
Assignment-1,forge.deck,Deck,getAllCardsInASinglePool,3,1,1
Assignment-1,forge.deck,Deck,getAllCardsInASinglePool,14,6,2
Assignment-1,forge.deck,Deck,countByName,7,2,1
Assignment-1,forge.deck,Deck,setAiHints,9,3,1
Assignment-1,forge.deck,Deck,getAiHints,3,1,0
Assignment-1,forge.deck,Deck,getAiHint,8,3,1
Assignment-1,forge.deck,Deck,setDraftNotes,12,4,1
Assignment-1,forge.deck,Deck,getDraftNotes,3,1,0
Assignment-1,forge.deck,Deck,getUnplayableAICards,6,2,0
Assignment-1,forge.deck,Deck,UnplayableAICards,18,6,1
Assignment-1,forge.deck,Deck,isEmpty,9,3,0
Assignment-1,forge.deck,Deck,getImageKey,3,1,1
Assignment-1,forge.deck,Deck,getHumanDeck,3,1,0
Assignment-1,forge.deck,Deck,equals,18,7,1
Assignment-1,forge.deck,Deck,getAverageCMC,22,6,1
Assignment-1,forge.deck,UnplayableAICards,UnplayableAICards,18,6,1
Assignment-1,forge.deck,DeckRecognizerTest,initMaps,17,4,0
Assignment-1,forge.deck,DeckRecognizerTest,testMatchAllCardNamesInForgeDB,10,3,0
Assignment-1,forge.deck,DeckRecognizerTest,testMatchAllSetCodesAndAlternateCodesInForgeDB,10,3,0
Assignment-1,forge.deck,DeckRecognizerTest,testMatchAllPossibleCollectorNumbersInForgeDB,10,3,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardQuantityRequest,18,4,0
Assignment-1,forge.deck,DeckRecognizerTest,testMatchingFoilCardName,8,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testMatchDeckName,70,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testDeckNameAsInNetDecksWithSymbols,9,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testMatchDeckSectionNames,12,4,0
Assignment-1,forge.deck,DeckRecognizerTest,testSBshortAsPlaceholderForSideboard,9,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testMatchCardTypes,8,4,0
Assignment-1,forge.deck,DeckRecognizerTest,testOnlyContainingCardTypeWontMatchCardTypeToken,4,2,0
Assignment-1,forge.deck,DeckRecognizerTest,testRarityTypeTokenMatch,6,3,0
Assignment-1,forge.deck,DeckRecognizerTest,testCMCTokenMatch,6,3,0
Assignment-1,forge.deck,DeckRecognizerTest,testManaSymbolsMatches,27,4,0
Assignment-1,forge.deck,DeckRecognizerTest,testManaTokenMatch,15,3,0
Assignment-1,forge.deck,DeckRecognizerTest,testManaTokensBiColors,25,2,0
Assignment-1,forge.deck,DeckRecognizerTest,testTokenBiColorSymbols,13,2,0
Assignment-1,forge.deck,DeckRecognizerTest,testManaTokensRepeatedAreIgnored,24,3,0
Assignment-1,forge.deck,DeckRecognizerTest,testMultiColourOrColourlessManaTokensWillBeHandledSeparately,13,2,0
Assignment-1,forge.deck,DeckRecognizerTest,testCornerCasesWithSpecialMulticolourAndColorlessTokens,13,2,0
Assignment-1,forge.deck,DeckRecognizerTest,testMatchNonCardLine,78,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testValidMatchCardSetLine,98,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testInvalidMatchCardSetLine,16,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testValidMatchSetCardLine,82,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testInvalidMatchSetCardLine,16,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testMatchFullCardSetRequest,44,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testInvalidMatchFullCardSetRequest,12,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testMatchFullSetCardRequest,72,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testInvalidMatchFullSetCardRequest,12,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCrossRexForDifferentLineRequests,22,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testMatchCardOnlyRequest,25,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testRecogniseCardToken,122,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testSingleWordCardNameMatchesCorrectly,24,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testRecognisingCardFromSetUsingAlternateCode,17,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testMatchFoilCardRequest,38,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testMatchFoilCardRequestMTGGoldfishFormat,49,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testPassingInArtIndexRatherThanCollectorNumber,15,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCollectorNumberIsNotConfusedAsArtIndexInstead,15,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardRequestWithWrongCollectorNumberStillReturnsTheCardFromSetIfAny,19,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testRequestingCardFromTheWrongSetReturnsUnknownCard,8,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testRequestingCardFromNonExistingSetReturnsUnknownCard,9,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testRequestingCardWithReleaseDateConstraints,27,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testInvalidCardRequestWhenReleaseDateConstraintsAreUp,20,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testChangesInArtPreference,26,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardRequestVariesUponChangesInArtPreference,37,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testRequestingCardWithRestrictionsOnSetsFromGameFormat,19,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testRequestingCardWithRestrictionsOnDeckFormat,22,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardRequestUnderGameConstraints,31,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testGameFormatRestrictionsAlsoWithRestrictedCardList,30,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testSettingPartialConstraintsOnGameFormatsAreStillApplied,85,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardMatchWithDateANDGameFormatConstraints,81,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardMatchWithDateANDdeckFormatConstraints,43,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardMatchWithGameANDdeckFormatConstraints,63,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardMatchWitDateANDgameANDdeckFormatConstraints,59,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testFoilRequestInMTGGoldfishExportFormat,40,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardRecognisedMTGGoldfishFormat,26,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testPurgeLinksInLineRequests,8,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardNameEntryInMarkDownExportFromTappedOut,13,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testMatchCardRequestXMageFormat,29,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testRecognizeCardTokenInXMageFormatRequest,14,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testRecognizeCommanderCardInDeckstatsExportFormat,26,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testRecognizeDoubleSidedCards,33,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardTokenIsAssignedToCorrectDeckSection,38,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardSectionIsAdaptedToCardRegardlessOfCurrentSection,18,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardSectionIsAdpatedToCardRegardlessOfSectionInCardRequest,16,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testDeckSectionTokenValidationAlsoAppliesToNonLegalCards,21,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCornerCaseWhenThereIsNoCurrentSectionAndMatchedSectionIsNotAllowedButCouldMatchMain,46,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testUknonwCardIsReturnedForAnExistingCardFromTheWrongSet,9,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testUknownCardIsReturnedForLineRequestsThatLooksLikeACardButAreNotSupported,39,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testTokenKeyForLegalCard,21,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testTokenKeyWithGameConstraints,50,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testTokenKeyWithNonCardTokens,96,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testTokenKeyFromString,30,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testTokenKeyWithFoiledCard,22,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testTokenKeyFoilCardFromString,31,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testRecognizeLines,82,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testParsingCardListNoConstraint,26,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testParseCardListWithAllowedSectionsRaisesUnsupportedCardsAndSection,23,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardListWithDeckNameHasDeckNameOnTop,22,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testCardsInDifferentSectionsWillAddAlsoDeckSectionPlaceholders,37,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testDeckSectionValidationForTokensAddPlaceholderAndRestoresMainSection,38,1,0
Assignment-1,forge.deck,DeckRecognizerTest,testUnsupportedCardIsReturnedOnlyWhenNoOtherOptionExistForSectionMatching,17,1,0
Assignment-1,forge.deck,FSideboardDialog,FSideboardDialog,9,2,4
Assignment-1,forge.deck,FSideboardDialog,setVisible,6,2,1
Assignment-1,forge.deck,FSideboardDialog,layoutAndGetHeight,4,1,2
Assignment-1,forge.deck,FSideboardDialog,SideboardTabs,5,1,2
Assignment-1,forge.deck,FSideboardDialog,getSideboardPage,3,1,0
Assignment-1,forge.deck,FSideboardDialog,getMainDeckPage,3,1,0
Assignment-1,forge.deck,FSideboardDialog,canActivateTabPage,3,1,0
Assignment-1,forge.deck,FSideboardDialog,getLandscapeBackdropScreen,3,1,0
Assignment-1,forge.deck,FSideboardDialog,TabPageBase,13,1,2
Assignment-1,forge.deck,FSideboardDialog,buildMenu,3,1,2
Assignment-1,forge.deck,FSideboardDialog,addCard,4,1,2
Assignment-1,forge.deck,FSideboardDialog,removeCard,4,1,2
Assignment-1,forge.deck,FSideboardDialog,addItem,17,3,5
Assignment-1,forge.deck,FSideboardDialog,updateCaption,0,1,0
Assignment-1,forge.deck,FSideboardDialog,onCardActivated,0,1,1
Assignment-1,forge.deck,FSideboardDialog,buildMenu,0,1,2
Assignment-1,forge.deck,FSideboardDialog,doLayout,3,1,2
Assignment-1,forge.deck,FSideboardDialog,SideboardPage,4,1,1
Assignment-1,forge.deck,FSideboardDialog,updateCaption,3,1,0
Assignment-1,forge.deck,FSideboardDialog,onCardActivated,4,1,1
Assignment-1,forge.deck,FSideboardDialog,buildMenu,12,2,2
Assignment-1,forge.deck,FSideboardDialog,run,7,2,1
Assignment-1,forge.deck,FSideboardDialog,MainDeckPage,4,1,1
Assignment-1,forge.deck,FSideboardDialog,updateCaption,3,1,0
Assignment-1,forge.deck,FSideboardDialog,onCardActivated,4,1,1
Assignment-1,forge.deck,FSideboardDialog,buildMenu,12,2,2
Assignment-1,forge.deck,FSideboardDialog,run,7,2,1
Assignment-1,forge.deck,SideboardTabs,SideboardTabs,5,1,2
Assignment-1,forge.deck,SideboardTabs,getSideboardPage,3,1,0
Assignment-1,forge.deck,SideboardTabs,getMainDeckPage,3,1,0
Assignment-1,forge.deck,SideboardTabs,canActivateTabPage,3,1,0
Assignment-1,forge.deck,SideboardTabs,getLandscapeBackdropScreen,3,1,0
Assignment-1,forge.deck,SideboardTabs,TabPageBase,13,1,2
Assignment-1,forge.deck,SideboardTabs,buildMenu,3,1,2
Assignment-1,forge.deck,SideboardTabs,addCard,4,1,2
Assignment-1,forge.deck,SideboardTabs,removeCard,4,1,2
Assignment-1,forge.deck,SideboardTabs,addItem,17,3,5
Assignment-1,forge.deck,SideboardTabs,updateCaption,0,1,0
Assignment-1,forge.deck,SideboardTabs,onCardActivated,0,1,1
Assignment-1,forge.deck,SideboardTabs,buildMenu,0,1,2
Assignment-1,forge.deck,SideboardTabs,doLayout,3,1,2
Assignment-1,forge.deck,SideboardTabs,SideboardPage,4,1,1
Assignment-1,forge.deck,SideboardTabs,updateCaption,3,1,0
Assignment-1,forge.deck,SideboardTabs,onCardActivated,4,1,1
Assignment-1,forge.deck,SideboardTabs,buildMenu,12,2,2
Assignment-1,forge.deck,SideboardTabs,run,7,2,1
Assignment-1,forge.deck,SideboardTabs,MainDeckPage,4,1,1
Assignment-1,forge.deck,SideboardTabs,updateCaption,3,1,0
Assignment-1,forge.deck,SideboardTabs,onCardActivated,4,1,1
Assignment-1,forge.deck,SideboardTabs,buildMenu,12,2,2
Assignment-1,forge.deck,SideboardTabs,run,7,2,1
Assignment-1,forge.deck,TabPageBase,TabPageBase,13,1,2
Assignment-1,forge.deck,TabPageBase,buildMenu,3,1,2
Assignment-1,forge.deck,TabPageBase,addCard,4,1,2
Assignment-1,forge.deck,TabPageBase,removeCard,4,1,2
Assignment-1,forge.deck,TabPageBase,addItem,17,3,5
Assignment-1,forge.deck,TabPageBase,updateCaption,0,1,0
Assignment-1,forge.deck,TabPageBase,onCardActivated,0,1,1
Assignment-1,forge.deck,TabPageBase,buildMenu,0,1,2
Assignment-1,forge.deck,TabPageBase,doLayout,3,1,2
Assignment-1,forge.deck,SideboardPage,SideboardPage,4,1,1
Assignment-1,forge.deck,SideboardPage,updateCaption,3,1,0
Assignment-1,forge.deck,SideboardPage,onCardActivated,4,1,1
Assignment-1,forge.deck,SideboardPage,buildMenu,12,2,2
Assignment-1,forge.deck,SideboardPage,run,7,2,1
Assignment-1,forge.deck,MainDeckPage,MainDeckPage,4,1,1
Assignment-1,forge.deck,MainDeckPage,updateCaption,3,1,0
Assignment-1,forge.deck,MainDeckPage,onCardActivated,4,1,1
Assignment-1,forge.deck,MainDeckPage,buildMenu,12,2,2
Assignment-1,forge.deck,MainDeckPage,run,7,2,1
Assignment-1,forge.deck,AddBasicLandsDialog,layoutAndGetScrollBounds,16,1,2
Assignment-1,forge.deck,AddBasicLandsDialog,tap,17,2,3
Assignment-1,forge.deck,AddBasicLandsDialog,AddBasicLandsDialog,105,22,4
Assignment-1,forge.deck,AddBasicLandsDialog,onEditionChange,8,1,0
Assignment-1,forge.deck,AddBasicLandsDialog,layoutAndGetHeight,30,3,2
Assignment-1,forge.deck,AddBasicLandsDialog,updateDeckInfoLabel,11,2,0
Assignment-1,forge.deck,AddBasicLandsDialog,LandPanel,31,4,1
Assignment-1,forge.deck,AddBasicLandsDialog,addToCardPool,17,5,1
Assignment-1,forge.deck,AddBasicLandsDialog,generateCard,7,2,1
Assignment-1,forge.deck,AddBasicLandsDialog,refreshArtChoices,11,3,0
Assignment-1,forge.deck,AddBasicLandsDialog,doLayout,18,2,2
Assignment-1,forge.deck,AddBasicLandsDialog,LandCardPanel,2,1,0
Assignment-1,forge.deck,AddBasicLandsDialog,tap,7,2,3
Assignment-1,forge.deck,AddBasicLandsDialog,longPress,7,2,2
Assignment-1,forge.deck,AddBasicLandsDialog,draw,6,2,1
Assignment-1,forge.deck,LandPanel,LandPanel,31,4,1
Assignment-1,forge.deck,LandPanel,addToCardPool,17,5,1
Assignment-1,forge.deck,LandPanel,generateCard,7,2,1
Assignment-1,forge.deck,LandPanel,refreshArtChoices,11,3,0
Assignment-1,forge.deck,LandPanel,doLayout,18,2,2
Assignment-1,forge.deck,LandPanel,LandCardPanel,2,1,0
Assignment-1,forge.deck,LandPanel,tap,7,2,3
Assignment-1,forge.deck,LandPanel,longPress,7,2,2
Assignment-1,forge.deck,LandPanel,draw,6,2,1
Assignment-1,forge.deck,LandCardPanel,LandCardPanel,2,1,0
Assignment-1,forge.deck,LandCardPanel,tap,7,2,3
Assignment-1,forge.deck,LandCardPanel,longPress,7,2,2
Assignment-1,forge.deck,LandCardPanel,draw,6,2,1
Assignment-1,forge.deck,FDeckEditor,getController,3,1,0
Assignment-1,forge.deck,FDeckEditor,EditorType,4,1,2
Assignment-1,forge.deck,FDeckEditor,applyCardFilter,19,6,2
Assignment-1,forge.deck,FDeckEditor,isLimitedType,3,1,0
Assignment-1,forge.deck,FDeckEditor,isCommanderType,3,1,0
Assignment-1,forge.deck,FDeckEditor,hasInfiniteCardPool,3,1,0
Assignment-1,forge.deck,FDeckEditor,getPages,29,14,1
Assignment-1,forge.deck,FDeckEditor,getExtraSections,11,5,1
Assignment-1,forge.deck,FDeckEditor,createPageForExtraSection,24,11,2
Assignment-1,forge.deck,FDeckEditor,iconFromDeckSection,24,10,1
Assignment-1,forge.deck,FDeckEditor,FDeckEditor,3,1,3
Assignment-1,forge.deck,FDeckEditor,FDeckEditor,3,1,4
Assignment-1,forge.deck,FDeckEditor,FDeckEditor,3,1,4
Assignment-1,forge.deck,FDeckEditor,FDeckEditor,3,1,3
Assignment-1,forge.deck,FDeckEditor,FDeckEditor,3,1,3
Assignment-1,forge.deck,FDeckEditor,FDeckEditor,199,43,6
Assignment-1,forge.deck,FDeckEditor,handleEvent,118,22,1
Assignment-1,forge.deck,FDeckEditor,buildMenu,112,22,0
Assignment-1,forge.deck,FDeckEditor,run,3,1,1
Assignment-1,forge.deck,FDeckEditor,run,8,2,1
Assignment-1,forge.deck,FDeckEditor,run,18,7,1
Assignment-1,forge.deck,FDeckEditor,run,5,2,1
Assignment-1,forge.deck,FDeckEditor,run,3,1,1
Assignment-1,forge.deck,FDeckEditor,run,6,2,1
Assignment-1,forge.deck,FDeckEditor,allowRename,3,1,0
Assignment-1,forge.deck,FDeckEditor,allowDelete,3,1,0
Assignment-1,forge.deck,FDeckEditor,doLayout,7,2,3
Assignment-1,forge.deck,FDeckEditor,getEditorType,3,1,0
Assignment-1,forge.deck,FDeckEditor,getDeck,3,1,0
Assignment-1,forge.deck,FDeckEditor,setDeck,12,4,1
Assignment-1,forge.deck,FDeckEditor,getCatalogPage,3,1,0
Assignment-1,forge.deck,FDeckEditor,getMainDeckPage,3,1,0
Assignment-1,forge.deck,FDeckEditor,getSideboardPage,3,1,0
Assignment-1,forge.deck,FDeckEditor,getCommanderPage,3,1,0
Assignment-1,forge.deck,FDeckEditor,getPageForSection,3,1,1
Assignment-1,forge.deck,FDeckEditor,getVariantCardPools,3,1,0
Assignment-1,forge.deck,FDeckEditor,getDraft,3,1,0
Assignment-1,forge.deck,FDeckEditor,getCardLimit,25,16,0
Assignment-1,forge.deck,FDeckEditor,getExtraSectionMaxCopies,18,9,1
Assignment-1,forge.deck,FDeckEditor,getAllowedAdditions,11,3,3
Assignment-1,forge.deck,FDeckEditor,getMaxMovable,3,1,3
Assignment-1,forge.deck,FDeckEditor,getMaxMovable,18,8,4
Assignment-1,forge.deck,FDeckEditor,getNumAllowedInDeck,9,6,1
Assignment-1,forge.deck,FDeckEditor,showExtraSectionTab,8,2,1
Assignment-1,forge.deck,FDeckEditor,createExtraSectionPage,7,1,1
Assignment-1,forge.deck,FDeckEditor,filterCatalogForExtraSection,28,8,1
Assignment-1,forge.deck,FDeckEditor,setSaveHandler,3,1,1
Assignment-1,forge.deck,FDeckEditor,save,23,5,1
Assignment-1,forge.deck,FDeckEditor,run,9,3,1
Assignment-1,forge.deck,FDeckEditor,onClose,21,4,1
Assignment-1,forge.deck,FDeckEditor,run,12,3,1
Assignment-1,forge.deck,FDeckEditor,keyDown,13,4,1
Assignment-1,forge.deck,FDeckEditor,getLandscapeBackdropScreen,3,1,0
Assignment-1,forge.deck,FDeckEditor,allowsSave,3,1,0
Assignment-1,forge.deck,FDeckEditor,allowsAddBasic,3,1,0
Assignment-1,forge.deck,FDeckEditor,allowsAddExtraSection,3,1,0
Assignment-1,forge.deck,FDeckEditor,isLimitedEditor,3,1,0
Assignment-1,forge.deck,FDeckEditor,isCommanderEditor,3,1,0
Assignment-1,forge.deck,FDeckEditor,isDraftEditor,9,3,0
Assignment-1,forge.deck,FDeckEditor,allowsReplacement,16,8,1
Assignment-1,forge.deck,FDeckEditor,isAllowedReplacement,3,1,0
Assignment-1,forge.deck,FDeckEditor,getColOverrides,3,1,1
Assignment-1,forge.deck,FDeckEditor,DeckHeader,3,1,0
Assignment-1,forge.deck,FDeckEditor,drawBackground,3,1,1
Assignment-1,forge.deck,FDeckEditor,drawOverlay,4,1,1
Assignment-1,forge.deck,FDeckEditor,doLayout,8,1,2
Assignment-1,forge.deck,FDeckEditor,DeckEditorPage,3,1,2
Assignment-1,forge.deck,FDeckEditor,buildDeckMenu,2,1,1
Assignment-1,forge.deck,FDeckEditor,initialize,0,1,0
Assignment-1,forge.deck,FDeckEditor,fling,3,1,2
Assignment-1,forge.deck,FDeckEditor,CardManagerPage,12,1,3
Assignment-1,forge.deck,FDeckEditor,buildMenu,3,1,2
Assignment-1,forge.deck,FDeckEditor,initialize,5,2,0
Assignment-1,forge.deck,FDeckEditor,canAddCards,3,1,0
Assignment-1,forge.deck,FDeckEditor,addCard,3,1,1
Assignment-1,forge.deck,FDeckEditor,addCard,7,2,2
Assignment-1,forge.deck,FDeckEditor,addCards,7,2,1
Assignment-1,forge.deck,FDeckEditor,removeCard,3,1,1
Assignment-1,forge.deck,FDeckEditor,removeCard,6,2,2
Assignment-1,forge.deck,FDeckEditor,setCards,5,1,1
Assignment-1,forge.deck,FDeckEditor,updateCaption,2,1,0
Assignment-1,forge.deck,FDeckEditor,onCardActivated,0,1,1
Assignment-1,forge.deck,FDeckEditor,buildMenu,0,1,2
Assignment-1,forge.deck,FDeckEditor,getAllowedAdditions,65,16,2
Assignment-1,forge.deck,FDeckEditor,getMaxMoveQuantity,16,5,2
Assignment-1,forge.deck,FDeckEditor,addItem,19,4,7
Assignment-1,forge.deck,FDeckEditor,addMoveCardMenuItem,48,13,4
Assignment-1,forge.deck,FDeckEditor,getMoveLabel,29,13,3
Assignment-1,forge.deck,FDeckEditor,addCommanderItems,22,7,2
Assignment-1,forge.deck,FDeckEditor,needsCommander,3,1,0
Assignment-1,forge.deck,FDeckEditor,canBeCommander,16,7,1
Assignment-1,forge.deck,FDeckEditor,canBePartnerCommander,10,4,1
Assignment-1,forge.deck,FDeckEditor,canBeSignatureSpell,6,3,1
Assignment-1,forge.deck,FDeckEditor,canSideboard,5,3,1
Assignment-1,forge.deck,FDeckEditor,canOnlyBePartnerCommander,10,3,1
