Project Name,Package Name,Type Name,Method Name,Code Smell
Assignment-1,forge.deck,FDeckChooser,getEditorType,Complex Method
Assignment-1,forge.deck,FDeckChooser,getEditorType,Missing default
Assignment-1,forge.deck,FDeckChooser,getEditorType,Missing default
Assignment-1,forge.deck,FDeckChooser,editDeck,Complex Method
Assignment-1,forge.deck,FDeckChooser,editDeck,Missing default
Assignment-1,forge.deck,FDeckChooser,initialize,Complex Conditional
Assignment-1,forge.deck,FDeckChooser,initialize,Complex Method
Assignment-1,forge.deck,FDeckChooser,initialize,Long Method
Assignment-1,forge.deck,FDeckChooser,initialize,Missing default
Assignment-1,forge.deck,FDeckChooser,refreshDecksList,Complex Method
Assignment-1,forge.deck,FDeckChooser,refreshDecksList,Long Method
Assignment-1,forge.deck,FDeckChooser,refreshDecksList,Magic Number
Assignment-1,forge.deck,FDeckChooser,refreshDecksList,Magic Number
Assignment-1,forge.deck,FDeckChooser,refreshDecksList,Magic Number
Assignment-1,forge.deck,FDeckChooser,refreshDecksList,Magic Number
Assignment-1,forge.deck,FDeckChooser,refreshDecksList,Magic Number
Assignment-1,forge.deck,FDeckChooser,refreshDecksList,Magic Number
Assignment-1,forge.deck,FDeckChooser,refreshDecksList,Magic Number
Assignment-1,forge.deck,FDeckChooser,refreshDecksList,Missing default
Assignment-1,forge.deck,FDeckChooser,refreshDecksList,Missing default
Assignment-1,forge.deck,FDeckChooser,refreshDecksList,Missing default
Assignment-1,forge.deck,FDeckChooser,refreshDecksList,Missing default
Assignment-1,forge.deck,FDeckChooser,doLayout,Complex Method
Assignment-1,forge.deck,FDeckChooser,doLayout,Magic Number
Assignment-1,forge.deck,FDeckChooser,doLayout,Magic Number
Assignment-1,forge.deck,FDeckChooser,doLayout,Magic Number
Assignment-1,forge.deck,FDeckChooser,doLayout,Magic Number
Assignment-1,forge.deck,FDeckChooser,doLayout,Magic Number
Assignment-1,forge.deck,FDeckChooser,doLayout,Magic Number
Assignment-1,forge.deck,FDeckChooser,doLayout,Magic Number
Assignment-1,forge.deck,FDeckChooser,doLayout,Magic Number
Assignment-1,forge.deck,FDeckChooser,doLayout,Magic Number
Assignment-1,forge.deck,FDeckChooser,getDeckTypeFromSavedState,Complex Method
Assignment-1,forge.deck,FDeckChooser,getDeckTypeFromSavedState,Long Statement
Assignment-1,forge.deck,FDeckChooser,getDeckTypeFromSavedState,Long Statement
Assignment-1,forge.deck,FDeckChooser,getDeckTypeFromSavedState,Long Statement
Assignment-1,forge.deck,FDeckChooser,getDeckTypeFromSavedState,Long Statement
Assignment-1,forge.deck,FDeckChooser,getDeckTypeFromSavedState,Long Statement
Assignment-1,forge.deck,FDeckChooser,getDeckTypeFromSavedState,Long Statement
Assignment-1,forge.deck,FDeckChooser,getDeckTypeFromSavedState,Long Statement
Assignment-1,forge.deck,FDeckChooser,getDeckTypeFromSavedState,Long Statement
Assignment-1,forge.deck,FDeckChooser,testSelectedDeck,Complex Method
Assignment-1,forge.deck,FDeckChooser,testSelectedDeck,Long Statement
Assignment-1,forge.deck,FDeckChooser,testSelectedDeck,Long Statement
Assignment-1,forge.deck,FDeckChooser,testSelectedDeck,Long Statement
Assignment-1,forge.deck,FDeckChooser,testSelectedDeck,Magic Number
Assignment-1,forge.deck,FDeckChooser,run,Long Statement
Assignment-1,forge.deck,FDeckChooser,run,Long Statement
Assignment-1,forge.deck,FDeckChooser,run,Long Statement
Assignment-1,forge.deck,FDeckChooser,run,Long Statement
Assignment-1,forge.deck,FDeckChooser,testVariantDeck,Magic Number
Assignment-1,forge.deck,FDeckChooser,testVariantDeck,Magic Number
Assignment-1,forge.deck,FDeckChooser,run,Magic Number
Assignment-1,forge.deck,FDeckChooser,run,Magic Number
Assignment-1,forge.deck,FDeckViewer,buildMenu,Long Statement
Assignment-1,forge.deck,FDeckViewer,doLayout,Magic Number
Assignment-1,forge.deck,CardRelationMatrixGenerator,initializeFormat,Complex Method
Assignment-1,forge.deck,CardRelationMatrixGenerator,initializeFormat,Empty catch clause
Assignment-1,forge.deck,CardRelationMatrixGenerator,initializeFormat,Long Statement
Assignment-1,forge.deck,CardRelationMatrixGenerator,initializeFormat,Long Statement
Assignment-1,forge.deck,CardRelationMatrixGenerator,initializeFormat,Long Statement
Assignment-1,forge.deck,CardRelationMatrixGenerator,initializeCommanderFormat,Complex Method
Assignment-1,forge.deck,CardRelationMatrixGenerator,initializeCommanderFormat,Long Statement
Assignment-1,forge.deck,CardRelationMatrixGenerator,initializeCommanderFormat,Long Statement
Assignment-1,forge.deck,CardRelationMatrixGenerator,updateLegendMatrix,Long Parameter List
Assignment-1,forge.deck,CardRelationMatrixGenerator,updateLegendMatrix,Long Statement
Assignment-1,forge.deck,NetDeckArchiveVintage,selectAndLoad,Complex Method
Assignment-1,forge.deck,NetDeckArchiveVintage,selectAndLoad,Missing default
Assignment-1,forge.deck,DeckImportController,fillDateDropdowns,Magic Number
Assignment-1,forge.deck,DeckImportController,parseInput,Complex Method
Assignment-1,forge.deck,DeckImportController,parseInput,Long Statement
Assignment-1,forge.deck,DeckImportController,parseInput,Long Statement
Assignment-1,forge.deck,DeckImportController,checkAndFixCommanderIn,Complex Conditional
Assignment-1,forge.deck,DeckImportController,checkAndFixCommanderIn,Complex Method
Assignment-1,forge.deck,DeckImportController,checkAndFixCommanderIn,Long Statement
Assignment-1,forge.deck,DeckImportController,checkAndFixCommanderIn,Long Statement
Assignment-1,forge.deck,DeckImportController,checkAndFixCommanderIn,Long Statement
Assignment-1,forge.deck,DeckImportController,getListOfCandidateCommandersIn,Long Statement
Assignment-1,forge.deck,DeckImportController,getListOfCandidateCommandersIn,Long Statement
Assignment-1,forge.deck,DeckImportController,optimiseCardArtInTokens,Complex Conditional
Assignment-1,forge.deck,DeckImportController,optimiseCardArtInTokens,Complex Method
Assignment-1,forge.deck,DeckImportController,optimiseCardArtInTokens,Long Identifier
Assignment-1,forge.deck,DeckImportController,optimiseCardArtInTokens,Long Statement
Assignment-1,forge.deck,DeckImportController,optimiseCardArtInTokens,Long Statement
Assignment-1,forge.deck,DeckImportController,optimiseCardArtInTokens,Magic Number
Assignment-1,forge.deck,DeckImportController,accept,Complex Conditional
Assignment-1,forge.deck,DeckImportController,accept,Complex Method
Assignment-1,forge.deck,DeckImportController,accept,Long Statement
Assignment-1,forge.deck,DeckImportController,accept,Long Statement
Assignment-1,forge.deck,DeckImportController,accept,Long Statement
Assignment-1,forge.deck,DeckImportController,accept,Long Statement
Assignment-1,forge.deck,NetDeckCategory,selectAndLoad,Complex Method
Assignment-1,forge.deck,NetDeckCategory,selectAndLoad,Missing default
Assignment-1,forge.deck,CardArchetypeLDAGenerator,pruneArchetypes,Magic Number
Assignment-1,forge.deck,CardArchetypeLDAGenerator,loadFormat,Complex Method
Assignment-1,forge.deck,CardArchetypeLDAGenerator,loadFormat,Magic Number
Assignment-1,forge.deck,CardArchetypeLDAGenerator,loadFormat,Magic Number
Assignment-1,forge.deck,CardArchetypeLDAGenerator,loadFormat,Magic Number
Assignment-1,forge.deck,CardArchetypeLDAGenerator,loadFormat,Magic Number
Assignment-1,forge.deck,NetDeckArchiveStandard,selectAndLoad,Complex Method
Assignment-1,forge.deck,NetDeckArchiveStandard,selectAndLoad,Missing default
Assignment-1,forge.deck,NetDeckArchiveModern,selectAndLoad,Complex Method
Assignment-1,forge.deck,NetDeckArchiveModern,selectAndLoad,Missing default
Assignment-1,forge.deck,RandomDeckGenerator,getDeck,Missing default
Assignment-1,forge.deck,RandomDeckGenerator,getGeneratedDeck,Complex Method
Assignment-1,forge.deck,RandomDeckGenerator,getGeneratedDeck,Magic Number
Assignment-1,forge.deck,RandomDeckGenerator,getGeneratedDeck,Missing default
Assignment-1,forge.deck,RandomDeckGenerator,getGeneratedDeck,Missing default
Assignment-1,forge.deck,RandomDeckGenerator,generateRandomColorDeckOfFormat,Magic Number
Assignment-1,forge.deck,RandomDeckGenerator,getUserDeck,Complex Method
Assignment-1,forge.deck,RandomDeckGenerator,getUserDeck,Magic Number
Assignment-1,forge.deck,RandomDeckGenerator,getUserDeck,Missing default
Assignment-1,forge.deck,RandomDeckGenerator,getFavoriteDeck,Complex Method
Assignment-1,forge.deck,RandomDeckGenerator,getFavoriteDeck,Missing default
Assignment-1,forge.deck,DeckGeneratorTheme,getLandPercentage,Magic Number
Assignment-1,forge.deck,DeckGeneratorTheme,getCreaturePercentage,Magic Number
Assignment-1,forge.deck,DeckGeneratorTheme,getSpellPercentage,Magic Number
Assignment-1,forge.deck,DeckGeneratorTheme,DeckGeneratorTheme,Magic Number
Assignment-1,forge.deck,DeckGeneratorTheme,getThemeNames,Long Statement
Assignment-1,forge.deck,DeckGeneratorTheme,getThemeDeck,Complex Method
Assignment-1,forge.deck,DeckGeneratorTheme,getThemeDeck,Magic Number
Assignment-1,forge.deck,DeckGeneratorTheme,getThemeDeck,Magic Number
Assignment-1,forge.deck,DeckGeneratorTheme,getThemeDeck,Magic Number
Assignment-1,forge.deck,DeckGeneratorTheme,readGroups,Complex Method
Assignment-1,forge.deck,NetDeckArchivePauper,selectAndLoad,Complex Method
Assignment-1,forge.deck,NetDeckArchivePauper,selectAndLoad,Missing default
Assignment-1,forge.deck,DeckProxy,DeckProxy,Long Parameter List
Assignment-1,forge.deck,DeckProxy,DeckProxy,Long Parameter List
Assignment-1,forge.deck,DeckProxy,getEdition,Long Statement
Assignment-1,forge.deck,DeckProxy,getColor,Complex Conditional
Assignment-1,forge.deck,DeckProxy,getColor,Complex Method
Assignment-1,forge.deck,DeckProxy,getColor,Missing default
Assignment-1,forge.deck,DeckProxy,getColorIdentity,Missing default
Assignment-1,forge.deck,DeckProxy,getColorIdentity,Missing default
Assignment-1,forge.deck,DeckProxy,getColorIdentityforAdventure,Complex Method
Assignment-1,forge.deck,DeckProxy,getColorIdentityforAdventure,Magic Number
Assignment-1,forge.deck,DeckProxy,getColorIdentityforAdventure,Magic Number
Assignment-1,forge.deck,DeckProxy,getColorIdentityforAdventure,Magic Number
Assignment-1,forge.deck,DeckProxy,getColorIdentityforAdventure,Magic Number
Assignment-1,forge.deck,DeckProxy,getColorIdentityforAdventure,Missing default
Assignment-1,forge.deck,DeckProxy,getHighestRarity,Complex Method
Assignment-1,forge.deck,DeckProxy,getHighestRarity,Missing default
Assignment-1,forge.deck,DeckProxy,getHighestRarity,Missing default
Assignment-1,forge.deck,DeckProxy,getHighestCMCCard,Complex Conditional
Assignment-1,forge.deck,DeckProxy,getHighestCMCCard,Long Statement
Assignment-1,forge.deck,DeckProxy,getHighestCMCCard,Magic Number
Assignment-1,forge.deck,DeckProxy,getAllTinyLeadersDecks,Long Statement
Assignment-1,forge.deck,DeckProxy,getAllTinyLeadersDecks,Long Statement
Assignment-1,forge.deck,DeckProxy,getAllBrawlDecks,Long Statement
Assignment-1,forge.deck,DeckProxy,addDecksRecursivelly,Long Parameter List
Assignment-1,forge.deck,DeckProxy,createPredicate,Missing default
Assignment-1,forge.deck,DeckProxy,getDeck,Magic Number
Assignment-1,forge.deck,DeckProxy,getAllPreconstructedDecks,Long Statement
Assignment-1,forge.deck,DeckProxy,getAllSealedDecks,Long Statement
Assignment-1,forge.deck,DeckProxy,getAllDraftDecks,Long Statement
Assignment-1,forge.deck,DeckProxy,getWinstonDecks,Long Statement
Assignment-1,forge.deck,ThemeDeckGenerator,getDeck,Magic Number
Assignment-1,forge.deck,NetDeckArchivePioneer,selectAndLoad,Complex Method
Assignment-1,forge.deck,NetDeckArchivePioneer,selectAndLoad,Missing default
Assignment-1,forge.deck,ColorDeckGenerator,ColorDeckGenerator,Long Parameter List
Assignment-1,forge.deck,DeckgenUtil,buildPlanarConquestDeck,Long Parameter List
Assignment-1,forge.deck,DeckgenUtil,buildPlanarConquestDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,isCrucialCard,Long Statement
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Complex Conditional
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Complex Method
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACardGenDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Complex Conditional
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Complex Method
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildLDACArchetypeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildColorDeck,Complex Method
Assignment-1,forge.deck,DeckgenUtil,buildColorDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,buildColorDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildColorDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildColorDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildColorDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildColorDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildColorDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,buildColorDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,getRandomOrPreconOrThemeDeck,Complex Method
Assignment-1,forge.deck,DeckgenUtil,getRandomOrPreconOrThemeDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,getRandomOrPreconOrThemeDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,getRandomOrPreconOrThemeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,getRandomOrPreconOrThemeDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,randomSelectColors,Magic Number
Assignment-1,forge.deck,DeckgenUtil,colorCheck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,colorCheck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,colorCheck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,colorCheck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,generateSchemePool,Magic Number
Assignment-1,forge.deck,DeckgenUtil,generateSchemePool,Magic Number
Assignment-1,forge.deck,DeckgenUtil,generateSchemePool,Magic Number
Assignment-1,forge.deck,DeckgenUtil,generatePlanarPool,Magic Number
Assignment-1,forge.deck,DeckgenUtil,generatePlanarPool,Magic Number
Assignment-1,forge.deck,DeckgenUtil,generatePlanarPool,Magic Number
Assignment-1,forge.deck,DeckgenUtil,generateCommanderDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,generateRandomCommanderDeck,Complex Conditional
Assignment-1,forge.deck,DeckgenUtil,generateRandomCommanderDeck,Complex Method
Assignment-1,forge.deck,DeckgenUtil,generateRandomCommanderDeck,Long Method
Assignment-1,forge.deck,DeckgenUtil,generateRandomCommanderDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,generateRandomCommanderDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,generateRandomCommanderDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,generateRandomCommanderDeck,Long Statement
Assignment-1,forge.deck,DeckgenUtil,generateRandomCommanderDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,generateRandomCommanderDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,generateRandomCommanderDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,generateRandomCommanderDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,generateRandomCommanderDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,generateRandomCommanderDeck,Magic Number
Assignment-1,forge.deck,DeckgenUtil,generateRandomCommanderDeck,Missing default
Assignment-1,forge.deck,DeckgenUtil,suggestBasicLandCount,Complex Method
Assignment-1,forge.deck,DeckgenUtil,suggestBasicLandCount,Magic Number
Assignment-1,forge.deck,DeckgenUtil,suggestBasicLandCount,Magic Number
Assignment-1,forge.deck,DeckgenUtil,suggestBasicLandCount,Magic Number
Assignment-1,forge.deck,DeckgenUtil,suggestBasicLandCount,Magic Number
Assignment-1,forge.deck,DeckgenUtil,suggestBasicLandCount,Magic Number
Assignment-1,forge.deck,CommanderDeckGenerator,getCommanderDecks,Long Statement
Assignment-1,forge.deck,CommanderDeckGenerator,getBrawlDecks,Long Statement
