Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
Assignment-1,forge.itemmanager.filters,Filter,8,0,14,13,101,18,0,0,0.21428571428571427,4,2
Assignment-1,forge.itemmanager.filters,CardSetFilter,2,0,9,6,60,10,1,4,0.2222222222222222,1,5
Assignment-1,forge.itemmanager.filters,DeckFolderFilter,1,0,10,5,51,12,0,2,0.4,2,3
Assignment-1,forge.itemmanager.filters,ListLabelFilter,1,0,9,1,41,11,3,1,0.2222222222222222,4,5
Assignment-1,forge.itemmanager.filters,DeckSetFilter,2,0,10,6,62,11,1,4,0.2,1,5
Assignment-1,forge.itemmanager.filters,CardColorFilter,0,0,4,2,23,5,0,3,-1.0,0,2
Assignment-1,forge.itemmanager.filters,FormatFilter,2,0,9,5,118,25,4,2,0.3333333333333333,1,6
Assignment-1,forge.itemmanager.filters,CardTypeFilter,0,0,4,2,33,8,0,3,-1.0,0,3
Assignment-1,forge.itemmanager.filters,CardToughnessFilter,0,0,4,2,22,5,0,2,-1.0,0,3
Assignment-1,forge.itemmanager.filters,StatTypeFilter,1,0,4,2,53,9,10,2,0.0,0,11
Assignment-1,forge.itemmanager.filters,ToggleButtonsFilter,2,0,6,3,71,16,2,1,0.5,0,7
Assignment-1,forge.itemmanager.filters,DeckColorFilter,0,0,5,3,31,5,0,3,-1.0,0,4
Assignment-1,forge.itemmanager.filters,CardCMCFilter,0,0,4,2,35,8,0,3,-1.0,0,3
Assignment-1,forge.itemmanager.filters,CardCMCRangeFilter,0,0,4,2,21,5,0,2,-1.0,0,3
Assignment-1,forge.itemmanager.filters,DeckQuestWorldFilter,1,0,10,6,62,15,0,4,0.3,1,6
Assignment-1,forge.itemmanager.filters,ItemFilter,9,1,34,25,207,55,12,0,0.35294117647058826,33,11
Assignment-1,forge.itemmanager.filters,FilterPanel,0,0,2,1,18,3,0,0,-1.0,1,3
Assignment-1,forge.itemmanager.filters,Widget,0,0,2,1,10,2,0,0,-1.0,15,1
Assignment-1,forge.itemmanager.filters,RemoveButton,3,0,8,7,75,23,0,0,0.0,2,5
Assignment-1,forge.itemmanager.filters,CardBlockFilter,2,0,8,4,56,13,0,5,0.25,1,5
Assignment-1,forge.itemmanager.filters,CardQuestWorldFilter,1,0,12,8,70,17,0,4,0.4166666666666667,1,6
Assignment-1,forge.itemmanager.filters,CardColorlessCostFilter,0,0,4,2,18,5,0,2,-1.0,0,3
Assignment-1,forge.itemmanager.filters,DeckStatTypeFilter,0,0,2,1,8,2,0,3,-1.0,0,1
Assignment-1,forge.itemmanager.filters,TextSearchFilter,3,0,14,9,61,15,0,1,0.21428571428571427,0,8
Assignment-1,forge.itemmanager.filters,SearchField,1,0,3,1,15,3,0,0,0.6666666666666666,1,2
Assignment-1,forge.itemmanager.filters,CardPowerFilter,0,0,4,2,19,5,0,2,-1.0,0,3
Assignment-1,forge.itemmanager.filters,CardFormatFilter,0,0,3,2,19,5,0,3,-1.0,0,2
Assignment-1,forge.itemmanager.filters,DeckFormatFilter,0,0,3,2,16,4,0,3,-1.0,0,2
Assignment-1,forge.itemmanager.filters,CardSearchFilter,4,0,5,3,25,5,0,2,0.6,0,3
Assignment-1,forge.itemmanager.filters,ValueRangeFilter,3,0,11,3,68,13,0,1,0.45454545454545453,0,6
Assignment-1,forge.itemmanager.filters,AdvancedSearchFilter,14,0,39,26,255,56,0,1,0.1794871794871795,0,19
Assignment-1,forge.itemmanager.filters,FiltersLabel,1,0,6,4,42,10,0,0,0.6666666666666666,1,6
Assignment-1,forge.itemmanager.filters,EditScreen,9,0,22,14,146,30,0,0,0.2727272727272727,1,9
Assignment-1,forge.itemmanager.filters,Filter,8,0,14,12,90,18,0,0,0.21428571428571427,0,4
Assignment-1,forge.itemmanager.filters,DeckFolderFilter,1,0,9,4,43,11,0,2,0.4444444444444444,0,2
Assignment-1,forge.itemmanager.filters,ArchivedFormatSelect,4,0,8,7,101,26,0,0,0.5,0,11
Assignment-1,forge.itemmanager.filters,FormatRenderer,0,0,3,3,22,3,0,0,-1.0,0,8
Assignment-1,forge.itemmanager.filters,ListLabelFilter,2,1,11,2,48,13,0,1,0.8181818181818182,0,6
Assignment-1,forge.itemmanager.filters,ListLabel,0,0,2,1,10,2,0,0,-1.0,1,1
Assignment-1,forge.itemmanager.filters,CardColorFilter,0,0,4,2,20,4,0,3,-1.0,0,3
Assignment-1,forge.itemmanager.filters,FormatFilter,7,0,13,8,230,46,0,1,0.23076923076923078,0,18
Assignment-1,forge.itemmanager.filters,MultiSetSelect,2,0,6,4,125,26,0,0,0.5,0,13
Assignment-1,forge.itemmanager.filters,SetRenderer,0,0,3,3,35,6,0,0,-1.0,0,9
Assignment-1,forge.itemmanager.filters,CardTypeFilter,0,0,4,2,30,7,0,3,-1.0,0,4
Assignment-1,forge.itemmanager.filters,CardToughnessFilter,0,0,4,2,19,5,0,2,-1.0,0,3
Assignment-1,forge.itemmanager.filters,StatTypeFilter,1,0,3,1,25,4,0,2,0.0,0,7
Assignment-1,forge.itemmanager.filters,ToggleButtonsFilter,3,0,9,5,61,15,0,1,0.4444444444444444,0,6
Assignment-1,forge.itemmanager.filters,ToggleButton,1,0,3,2,23,5,0,0,0.6666666666666666,2,2
Assignment-1,forge.itemmanager.filters,DeckColorFilter,0,0,4,2,20,4,0,3,-1.0,0,3
Assignment-1,forge.itemmanager.filters,CardCMCFilter,0,0,4,2,18,5,0,2,-1.0,0,3
Assignment-1,forge.itemmanager.filters,ComboBoxFilter,3,0,10,3,68,16,1,1,0.3,0,4
Assignment-1,forge.itemmanager.filters,ItemFilter,4,2,16,8,60,18,0,0,0.8125,0,3
Assignment-1,forge.itemmanager.filters,Widget,0,0,2,0,7,2,0,0,-1.0,0,0
Assignment-1,forge.itemmanager.filters,CardRarityFilter,0,0,4,2,22,5,0,2,-1.0,1,2
Assignment-1,forge.itemmanager,TokenManager,0,0,5,2,15,5,0,2,-1.0,2,3
Assignment-1,forge.itemmanager,DeckManager,6,0,19,12,338,74,0,2,0.3684210526315789,6,17
Assignment-1,forge.itemmanager,DeckActionsRenderer,1,0,4,4,34,8,0,0,0.75,0,4
Assignment-1,forge.itemmanager,ItemManager,33,0,84,74,920,169,7,1,0.09523809523809523,70,10
Assignment-1,forge.itemmanager,CardManager,1,0,9,4,164,35,0,2,0.4444444444444444,26,10
Assignment-1,forge.itemmanager,SpellShopManager,2,0,4,1,22,4,0,2,0.75,4,2
Assignment-1,forge.itemmanager,ItemManagerContainer,0,0,3,3,25,4,0,0,-1.0,1,1
Assignment-1,forge.itemmanager,DeckManager,2,0,13,9,117,34,0,2,0.7692307692307693,0,14
Assignment-1,forge.itemmanager,ItemManager,35,0,105,91,871,223,0,1,0.26666666666666666,0,25
Assignment-1,forge.itemmanager,ItemRenderer,0,0,5,5,7,5,0,0,-1.0,0,4
Assignment-1,forge.itemmanager,ContextMenuBuilder,0,0,1,1,3,1,0,0,-1.0,2,1
Assignment-1,forge.itemmanager,ContextMenu,0,0,4,0,62,15,0,0,-1.0,1,2
Assignment-1,forge.itemmanager,CardManager,0,0,14,10,55,16,0,2,-1.0,0,9
Assignment-1,forge.itemmanager,SpellShopManager,1,0,10,7,77,25,0,2,0.8,0,11
Assignment-1,forge.itemmanager,Prop,2,0,4,0,33,9,0,0,0.0,0,0
Assignment-1,forge.itemmanager,AdvancedSearch,33,9,197,64,1454,365,0,0,0.7258883248730964,8,29
Assignment-1,forge.itemmanager,OperatorEvaluator,0,0,2,0,6,2,0,0,-1.0,2,0
Assignment-1,forge.itemmanager,FilterEvaluator,0,0,8,3,40,11,5,0,-1.0,1,1
Assignment-1,forge.itemmanager,BooleanEvaluator,0,0,4,1,15,4,0,1,-1.0,0,0
Assignment-1,forge.itemmanager,NumericEvaluator,2,0,4,1,44,10,0,1,0.75,0,1
Assignment-1,forge.itemmanager,StringEvaluator,1,0,4,1,22,5,0,1,1.0,0,1
Assignment-1,forge.itemmanager,CustomListEvaluator,3,0,9,3,68,18,1,1,0.3333333333333333,0,2
Assignment-1,forge.itemmanager,ColorEvaluator,0,0,2,1,11,3,0,2,-1.0,0,1
Assignment-1,forge.itemmanager,DeckContentEvaluator,0,0,4,1,45,9,0,1,-1.0,0,5
Assignment-1,forge.itemmanager,Filter,4,0,7,6,32,7,0,0,0.0,4,1
Assignment-1,forge.itemmanager,IFilterControl,0,0,10,0,12,10,0,0,-1.0,2,1
Assignment-1,forge.itemmanager,Model,6,0,18,13,218,53,0,0,0.16666666666666666,0,8
Assignment-1,forge.itemmanager,ExpressionIterator,1,0,3,0,13,3,0,0,0.0,2,0
Assignment-1,forge.itemmanager,SFilterUtil,1,0,12,10,332,96,0,0,0.75,21,14
Assignment-1,forge.itemmanager,ItemTextPredicate,1,0,2,1,15,4,0,0,0.0,0,1
Assignment-1,forge.itemmanager,IItemManager,0,0,35,0,37,35,2,0,-1.0,4,1
Assignment-1,forge.itemmanager,SColumnUtil,0,0,20,18,207,30,0,0,-1.0,1,2
Assignment-1,forge.itemmanager,ItemColumnConfig,7,0,21,20,86,23,0,0,0.09523809523809523,4,1
Assignment-1,forge.itemmanager,StringTokenizer,2,0,4,4,16,4,0,0,0.5,1,0
Assignment-1,forge.itemmanager,ItemManagerModel,10,0,21,19,163,38,0,0,0.19047619047619047,9,5
Assignment-1,forge.itemmanager,CascadeManager,4,0,6,5,73,16,0,0,0.3333333333333333,1,3
Assignment-1,forge.itemmanager,Sorter,2,0,2,2,20,4,0,0,0.0,2,1
Assignment-1,forge.itemmanager,MyComparator,0,0,1,1,5,1,0,0,-1.0,0,0
Assignment-1,forge.itemmanager,BooleanExpression,9,0,7,4,130,31,0,0,0.0,1,3
Assignment-1,forge.itemmanager,SItemManagerUtil,7,3,6,5,99,20,0,0,0.8333333333333334,7,7
Assignment-1,forge.itemmanager,ItemColumn,3,0,19,19,71,21,0,0,0.10526315789473684,10,2
Assignment-1,forge.itemmanager.views,IntegerRenderer,0,0,1,1,11,2,0,1,-1.0,0,0
Assignment-1,forge.itemmanager.views,ItemTableColumn,2,0,21,21,89,24,0,0,0.09523809523809523,8,4
Assignment-1,forge.itemmanager.views,DeckAIRenderer,0,0,2,2,19,4,0,1,-1.0,0,1
Assignment-1,forge.itemmanager.views,ItemView,17,0,56,41,400,116,4,0,0.14285714285714285,3,10
Assignment-1,forge.itemmanager.views,IncrementalSearch,6,0,7,5,147,38,0,0,0.2857142857142857,1,2
Assignment-1,forge.itemmanager.views,ImageView,42,0,73,41,1034,263,0,1,0.1095890410958904,2,23
Assignment-1,forge.itemmanager.views,ExpandCollapseButton,1,0,4,0,62,12,0,0,0.0,2,0
Assignment-1,forge.itemmanager.views,DisplayArea,1,0,5,5,25,5,3,0,0.0,0,0
Assignment-1,forge.itemmanager.views,Group,4,0,3,3,15,3,0,1,0.6666666666666666,3,1
Assignment-1,forge.itemmanager.views,Pile,1,0,0,0,3,0,0,1,-1.0,2,0
Assignment-1,forge.itemmanager.views,ItemInfo,4,0,5,4,21,5,0,1,0.6,6,0
Assignment-1,forge.itemmanager.views,CardViewDisplay,1,0,5,3,224,46,0,0,0.6,1,17
Assignment-1,forge.itemmanager.views,ItemListView,21,0,50,40,489,104,0,1,0.24,11,17
Assignment-1,forge.itemmanager.views,ItemTable,3,0,10,7,152,31,0,0,0.9,1,5
Assignment-1,forge.itemmanager.views,ItemTableModel,6,0,16,16,146,29,0,0,0.5625,1,5
Assignment-1,forge.itemmanager.views,DeckQuantityRenderer,3,0,3,3,35,7,0,1,0.6666666666666666,0,3
Assignment-1,forge.itemmanager.views,ItemCellRenderer,1,0,4,3,56,20,9,0,1.0,3,2
Assignment-1,forge.itemmanager.views,SetCodeRenderer,0,0,2,2,17,3,0,1,-1.0,0,3
Assignment-1,forge.itemmanager.views,DeckStarRenderer,2,0,5,4,59,11,0,1,0.4,0,6
Assignment-1,forge.itemmanager.views,AttractionLightRenderer,4,0,2,2,33,4,0,1,0.0,0,1
Assignment-1,forge.itemmanager.views,ManaCostRenderer,7,0,3,2,77,11,0,1,0.0,0,3
Assignment-1,forge.itemmanager.views,ColorSetRenderer,5,0,2,2,30,4,0,1,0.0,0,2
Assignment-1,forge.itemmanager.views,StarRenderer,2,0,5,4,60,11,0,1,0.4,0,7
Assignment-1,forge.itemmanager.views,ItemView,9,0,50,35,230,78,0,0,0.88,0,7
Assignment-1,forge.itemmanager.views,Scroller,0,0,5,3,25,6,0,0,-1.0,1,1
Assignment-1,forge.itemmanager.views,OptionsPanel,0,0,1,0,5,1,0,0,-1.0,1,0
Assignment-1,forge.itemmanager.views,ImageView,46,0,61,34,983,239,0,1,0.26229508196721313,0,21
Assignment-1,forge.itemmanager.views,ExpandCollapseButton,1,0,3,0,61,11,0,0,0.0,0,2
Assignment-1,forge.itemmanager.views,Group,5,0,8,6,92,22,0,0,0.5,0,3
Assignment-1,forge.itemmanager.views,Pile,1,0,1,1,28,6,0,0,0.0,0,2
Assignment-1,forge.itemmanager.views,ItemInfo,15,0,8,6,220,55,0,0,0.5,0,15
Assignment-1,forge.itemmanager.views,ItemListView,7,0,40,27,219,72,0,1,0.275,0,11
Assignment-1,forge.itemmanager.views,ItemList,3,0,10,6,90,34,0,0,0.4,1,6
Assignment-1,forge.itemmanager.views,ItemListModel,1,0,3,3,19,5,0,0,0.0,1,1
Assignment-1,forge.sound,AudioMusic,9,0,10,8,100,19,0,1,0.2,0,0
Assignment-1,forge.sound,AsyncSoundRegistry,1,0,4,4,28,6,0,0,0.0,1,0
Assignment-1,forge.sound,AltSoundSystem,4,0,2,2,80,10,0,0,0.0,0,2
Assignment-1,forge.sound,AudioClip,8,0,21,8,162,34,0,1,0.09523809523809523,4,3
Assignment-1,forge.sound,ClipWrapper,3,0,10,0,87,17,0,0,0.0,2,3
Assignment-1,forge.sound,AudioMusic,2,0,7,7,39,16,0,1,0.0,0,2
Assignment-1,forge.sound,AudioClip,1,0,7,6,77,12,0,1,0.2857142857142857,0,1
Assignment-1,forge.sound,IAudioMusic,0,0,6,0,8,6,2,0,-1.0,1,0
Assignment-1,forge.sound,SoundSystem,8,2,26,22,286,66,0,0,0.11538461538461539,31,11
Assignment-1,forge.sound,EventVisualizer,1,0,35,33,333,94,0,0,0.8571428571428571,2,8
Assignment-1,forge.sound,IAudioClip,0,0,5,0,7,5,3,0,-1.0,1,0
Assignment-1,forge.sound,NoSoundClip,0,0,5,5,13,5,0,1,-1.0,0,0
Assignment-1,forge.error,BugReportDialog,2,0,9,8,77,11,0,0,0.8888888888888888,2,3
Assignment-1,forge.error,_ActivateSentry,0,0,1,1,7,1,0,0,-1.0,0,2
Assignment-1,forge.error,_Report,0,0,2,2,10,2,0,0,-1.0,0,1
Assignment-1,forge.error,_SaveAction,1,0,2,2,11,2,0,0,0.0,0,1
Assignment-1,forge.error,_ExitAction,0,0,2,2,9,2,0,0,-1.0,0,1
Assignment-1,forge.error,BugReportDialog,15,0,9,5,102,14,0,0,0.3333333333333333,0,11
Assignment-1,forge.error,TemplateView,6,0,4,2,24,4,0,0,0.5,1,5
Assignment-1,forge.error,ExceptionHandler,3,0,4,4,68,6,0,0,0.75,3,3
Assignment-1,forge.control,KeyboardShortcuts,7,0,22,21,323,88,0,0,0.7272727272727273,4,8
Assignment-1,forge.control,Shortcut,7,0,5,5,72,6,0,0,0.0,1,2
Assignment-1,forge.adventure,Main,0,0,1,1,10,1,0,0,-1.0,0,3
Assignment-1,forge.adventure.editor,DialogEditor,20,6,18,17,180,29,0,0,0.1111111111111111,3,8
Assignment-1,forge.adventure.editor,QuestTextDocumentListener,0,0,3,3,14,3,0,0,-1.0,0,0
Assignment-1,forge.adventure.editor,SwingAtlas,2,0,7,6,55,15,0,0,0.2857142857142857,10,0
Assignment-1,forge.adventure.editor,BiomeStructureEdit,17,14,6,4,108,10,0,1,0.3333333333333333,2,7
Assignment-1,forge.adventure.editor,QuestController,10,5,9,7,155,45,0,0,0.0,8,6
Assignment-1,forge.adventure.editor,DialogTree,3,0,11,9,75,20,0,0,0.18181818181818182,1,1
Assignment-1,forge.adventure.editor,EditorMainWindow,2,1,3,3,77,5,0,0,1.0,2,3
Assignment-1,forge.adventure.editor,ErrorDialog,0,0,1,1,16,1,0,0,-1.0,0,0
Assignment-1,forge.adventure.editor,PointOfInterestEdit,15,0,13,7,182,27,0,0,0.0,2,6
Assignment-1,forge.adventure.editor,BiomeEdit,18,16,4,2,105,6,0,1,0.0,2,7
Assignment-1,forge.adventure.editor,RewardsEditor,5,0,12,7,98,24,0,0,0.16666666666666666,3,3
Assignment-1,forge.adventure.editor,RewardDataRenderer,0,0,1,1,18,4,0,0,-1.0,0,1
Assignment-1,forge.adventure.editor,FormPanel,2,0,4,4,49,4,11,0,0.0,11,0
Assignment-1,forge.adventure.editor,EnemyEdit,24,0,17,11,253,33,0,1,0.0,2,8
Assignment-1,forge.adventure.editor,IntSpinner,0,0,3,3,11,3,0,0,-1.0,2,0
Assignment-1,forge.adventure.editor,DialogOptionEditor,4,0,11,6,97,22,0,0,0.2727272727272727,2,3
Assignment-1,forge.adventure.editor,DialogDataRenderer,0,0,1,1,11,3,0,0,-1.0,0,0
Assignment-1,forge.adventure.editor,EnemyEditor,4,0,9,3,90,18,0,0,0.0,1,7
Assignment-1,forge.adventure.editor,EnemyDataRenderer,0,0,1,1,15,4,0,0,-1.0,0,3
Assignment-1,forge.adventure.editor,FloatSpinner,0,0,3,3,11,3,0,0,-1.0,3,0
Assignment-1,forge.adventure.editor,TextListEdit,3,0,10,8,72,19,0,0,0.2,6,1
Assignment-1,forge.adventure.editor,FilePicker,3,0,3,1,35,5,0,0,0.0,4,2
Assignment-1,forge.adventure.editor,ItemEdit,9,0,4,2,65,6,0,0,0.0,2,4
Assignment-1,forge.adventure.editor,QuestStageEdit,64,6,20,10,683,65,0,1,0.1,2,6
Assignment-1,forge.adventure.editor,StructureEditor,5,0,12,6,146,30,0,0,0.25,2,8
Assignment-1,forge.adventure.editor,StructureDataRenderer,0,0,1,1,10,2,0,0,-1.0,0,2
Assignment-1,forge.adventure.editor,QuestEditor,3,0,8,3,71,13,0,0,0.375,1,6
Assignment-1,forge.adventure.editor,QuestDataRenderer,0,0,1,1,8,2,0,0,-1.0,0,0
Assignment-1,forge.adventure.editor,DialogEdit,10,6,11,10,101,26,0,1,0.18181818181818182,1,2
Assignment-1,forge.adventure.editor,DocumentChangeListener,1,0,4,4,18,4,0,0,0.0,0,0
Assignment-1,forge.adventure.editor,WorldEditor,15,0,9,2,151,17,0,0,0.3333333333333333,2,11
Assignment-1,forge.adventure.editor,BiomeDataRenderer,0,0,1,1,15,5,0,0,-1.0,0,2
Assignment-1,forge.adventure.editor,PointOfInterestEditor,5,0,9,3,85,19,0,0,0.0,1,7
Assignment-1,forge.adventure.editor,PointOfInterestRenderer,0,0,1,1,16,5,0,0,-1.0,0,3
Assignment-1,forge.adventure.editor,TerrainsEditor,5,0,11,6,85,20,0,0,0.2727272727272727,2,4
Assignment-1,forge.adventure.editor,TerrainDataRenderer,0,0,1,1,9,2,0,0,-1.0,0,1
Assignment-1,forge.adventure.editor,RewardEdit,18,0,5,3,114,9,0,1,0.4,2,4
Assignment-1,forge.adventure.editor,QuestEdit,21,12,24,17,276,38,0,1,0.0,2,6
Assignment-1,forge.adventure.editor,EffectEditor,9,0,6,4,78,15,0,0,0.0,2,4
Assignment-1,forge.adventure.editor,QuestStageEditor,6,0,10,6,102,22,0,0,0.2,2,4
Assignment-1,forge.adventure.editor,QuestStageRenderer,0,0,1,1,8,2,0,0,-1.0,0,0
Assignment-1,forge.adventure.editor,QuestTagSelector,7,0,5,4,80,18,0,0,0.0,2,2
Assignment-1,forge.adventure.editor,SwingAtlasPreview,7,0,6,6,67,15,0,0,0.3333333333333333,3,2
Assignment-1,forge.adventure.editor,BiomeStructureDataMappingEditor,11,3,14,8,114,26,0,0,0.0,3,5
Assignment-1,forge.adventure.editor,BiomeStructureDataMappingRenderer,1,0,2,2,20,6,0,0,0.0,0,3
Assignment-1,forge.adventure.editor,BiomeStructureDataMappingEdit,5,3,4,2,37,6,0,1,0.0,2,2
Assignment-1,forge.adventure.editor,DialogOptionEdit,8,0,5,3,54,8,0,1,0.0,1,1
Assignment-1,forge.adventure.editor,BiomeTerrainEdit,8,4,6,4,64,11,0,1,0.3333333333333333,2,5
Assignment-1,forge.adventure.editor,ActionEdit,20,0,5,3,125,10,0,1,0.4,2,2
Assignment-1,forge.adventure.editor,ActionEditor,5,0,12,7,91,23,0,0,0.16666666666666666,2,3
Assignment-1,forge.adventure.editor,RewardDataRenderer,0,0,1,1,8,2,0,0,-1.0,0,0
Assignment-1,forge.adventure.editor,ItemsEditor,5,0,9,3,82,19,0,0,0.0,1,6
Assignment-1,forge.adventure.editor,ItemDataRenderer,0,0,1,1,14,5,0,0,-1.0,0,2
Assignment-1,forge.animation,GifDecoder,46,5,28,8,648,111,0,0,0.10714285714285714,2,2
Assignment-1,forge.animation,DixieMap,0,0,3,0,28,7,0,0,-1.0,2,0
Assignment-1,forge.animation,GifFrame,2,2,1,1,8,1,0,0,0.0,0,1
Assignment-1,forge.animation,ForgeAnimation,2,0,6,4,52,16,2,0,0.3333333333333333,1,1
Assignment-1,forge.animation,ForgeTransition,6,0,8,3,70,15,0,1,0.375,1,5
Assignment-1,forge.animation,TransitionObject,2,0,2,1,11,2,0,0,0.0,1,2
Assignment-1,forge.animation,GifAnimation,3,0,7,5,38,10,0,1,0.2857142857142857,2,2
Assignment-1,forge.adventure.pointofintrest,PointOfInterest,9,1,17,17,114,24,0,0,0.11764705882352941,14,2
Assignment-1,forge.adventure.pointofintrest,PointOfInterestChanges,8,0,22,22,138,33,0,0,0.13636363636363635,15,4
Assignment-1,forge.adventure.pointofintrest,Map,0,0,2,2,25,6,0,0,-1.0,8,3
Assignment-1,forge.adventure.pointofintrest,PointOfInterestMap,5,0,7,7,85,23,0,0,0.0,1,2
Assignment-1,forge.adventure.util,SaveFileContent,0,0,2,0,7,2,0,0,-1.0,0,1
Assignment-1,forge.adventure.util,RewardActor,47,2,59,41,1031,223,0,0,0.0847457627118644,0,23
Assignment-1,forge.adventure.util,ComplexTooltip,8,0,4,4,38,5,0,0,0.5,0,3
Assignment-1,forge.adventure.util,ImageToolTip,0,0,3,3,12,4,0,0,-1.0,0,0
Assignment-1,forge.adventure.util,HoldTooltip,2,0,8,8,54,15,0,0,0.375,0,3
Assignment-1,forge.adventure.util,RewardImage,0,0,2,2,50,5,0,0,-1.0,0,4
Assignment-1,forge.adventure.util,CardUtil,21,0,27,19,634,164,0,0,0.2222222222222222,3,20
Assignment-1,forge.adventure.util,CardPredicate,16,0,4,2,215,74,0,0,0.0,2,5
Assignment-1,forge.adventure.util,TemplateTmxMapLoader,1,0,5,1,176,31,0,0,0.0,0,1
Assignment-1,forge.adventure.util,Current,1,0,5,5,32,7,0,0,0.6,37,6
Assignment-1,forge.adventure.util,SignalList,0,0,1,1,15,2,0,0,-1.0,1,0
Assignment-1,forge.adventure.util,Paths,26,26,0,0,31,0,0,0,-1.0,23,0
Assignment-1,forge.adventure.util,AdventureQuestController,11,1,38,34,472,125,0,0,0.23684210526315788,9,14
Assignment-1,forge.adventure.util,DistanceSort,0,0,1,1,9,3,0,0,-1.0,0,2
Assignment-1,forge.adventure.util,UIActor,6,2,26,15,344,100,0,0,0.5,2,8
Assignment-1,forge.adventure.util,KeyHintLabel,1,0,6,5,26,8,0,0,0.0,1,1
Assignment-1,forge.adventure.util,MapDialog,9,1,22,12,482,168,0,0,0.18181818181818182,4,17
Assignment-1,forge.adventure.util,AdventureQuestEvent,13,13,0,0,15,0,0,0,-1.0,3,4
Assignment-1,forge.adventure.util,KeyBoardDialog,48,3,10,4,164,11,0,0,0.5,0,2
Assignment-1,forge.adventure.util,ScreenKeyboardFinished,0,0,1,0,3,1,0,0,-1.0,1,0
Assignment-1,forge.adventure.util,Selector,5,0,17,16,110,23,0,0,0.23529411764705882,2,2
Assignment-1,forge.adventure.util,Config,13,0,26,24,274,73,0,0,0.11538461538461539,59,19
Assignment-1,forge.adventure.util,Reward,7,0,15,15,67,15,0,0,0.13333333333333333,5,3
Assignment-1,forge.adventure.util,Serializer,0,0,7,7,61,10,0,0,-1.0,1,0
Assignment-1,forge.adventure.util,Controls,10,0,64,54,455,133,0,0,0.359375,30,9
Assignment-1,forge.adventure.util,LabelFix,0,0,2,2,12,2,0,0,-1.0,0,1
Assignment-1,forge.adventure.util,TextButtonFix,0,0,5,5,26,5,0,0,-1.0,0,2
Assignment-1,forge.adventure.util,TypingButtonFix,0,0,5,5,26,5,0,0,-1.0,0,2
Assignment-1,forge.adventure.util,AccountingLabel,10,0,13,6,99,17,0,0,0.0,1,3
Assignment-1,forge.adventure.util,AccountingLabelUpdater,1,0,2,1,11,3,0,0,0.0,0,0
Assignment-1,forge.adventure.util,AdventureEventController,3,0,9,8,151,37,0,0,0.7777777777777778,7,14
Assignment-1,forge.adventure.util,NavArrowActor,4,1,3,3,24,6,0,0,0.0,0,1
Assignment-1,forge.adventure.util,SaveFileData,0,0,24,23,300,37,0,0,-1.0,11,2
Assignment-1,forge.adventure.util,DecompressibleInputStream,0,0,2,1,27,4,0,0,-1.0,0,0
Assignment-1,forge.adventure.util,JSONStringLoader,1,0,2,2,20,3,0,0,1.0,2,0
Assignment-1,forge.adventure.util.pathfinding,EuclidianHeuristic,0,0,1,1,5,1,0,0,-1.0,1,1
Assignment-1,forge.adventure.util.pathfinding,ProgressableGraphPath,1,1,10,10,42,10,0,0,0.3,4,0
Assignment-1,forge.adventure.util.pathfinding,NavigationVertex,4,3,5,5,29,7,0,0,0.4,6,1
Assignment-1,forge.adventure.util.pathfinding,MovementBehavior,5,3,6,6,56,13,0,0,0.5,1,2
Assignment-1,forge.adventure.util.pathfinding,NavigationMap,6,1,3,3,139,36,0,0,0.0,0,4
Assignment-1,forge.adventure.util.pathfinding,Box2dRaycastCollisionDetector,4,2,6,6,33,8,0,0,0.3333333333333333,1,2
Assignment-1,forge.adventure.util.pathfinding,Box2dRaycastCallback,2,2,2,2,11,3,0,0,1.0,1,0
Assignment-1,forge.adventure.util.pathfinding,NavigationEdge,3,0,4,4,19,4,0,0,0.0,1,1
Assignment-1,forge.adventure.util.pathfinding,NavigationGraph,3,0,22,22,114,33,0,0,0.18181818181818182,1,4
Assignment-1,forge.adventure.character,DialogActor,4,1,6,6,42,9,1,2,0.0,0,3
Assignment-1,forge.adventure.character,EntryActor,9,0,4,4,59,10,1,1,0.0,0,2
Assignment-1,forge.adventure.character,EnemySprite,36,17,58,55,445,110,0,2,0.5,11,19
Assignment-1,forge.adventure.character,PortalActor,5,0,11,9,134,33,0,2,0.2727272727272727,0,4
Assignment-1,forge.adventure.character,QuestActor,3,0,3,3,29,5,0,3,0.6666666666666666,0,3
Assignment-1,forge.adventure.character,OnCollide,1,0,2,1,18,2,0,1,0.0,0,0
Assignment-1,forge.adventure.character,CharacterSprite,11,3,17,13,217,62,4,1,0.29411764705882354,4,3
Assignment-1,forge.adventure.character,PlayerSprite,5,0,11,10,63,14,0,2,0.36363636363636365,5,7
Assignment-1,forge.adventure.character,ShopActor,3,0,12,12,52,12,0,1,0.0,1,5
Assignment-1,forge.adventure.character,DummySprite,3,1,3,3,20,4,0,1,0.0,0,1
Assignment-1,forge.adventure.character,RewardSprite,3,0,5,4,36,8,0,2,0.6,0,2
Assignment-1,forge.adventure.character,TextureSprite,1,0,2,2,15,2,0,1,0.0,0,0
Assignment-1,forge.adventure.character,MapActor,13,3,28,21,167,47,6,0,0.07142857142857142,1,6
Assignment-1,forge.adventure.character,CurrentEffect,5,3,1,1,14,1,0,0,0.0,1,0
